"AvgUsg_mhz","AvgUsg_pct","MaxUsg_mhz","MaxUsg_pct","MinUsg_mhz","MinUsg_pct","SumRdy_ms","SumSwpWait_ms","AvgDemand_MHz","AvgLat_pct","Entitle_MHz","SumCostop_ms","SumIdle_ms","SumMaxLtd_ms","SumOverlap_ms","SumRun_ms","SumSys_ms","SumUsd_ms","SumWait_ms","AvgRd_KBps","AvgUsg_KBps","AvgWr_KBps","MaxTotLat_ms","MaxUsg_KBps","MinUsg_KBps",AvgCmds,AvgRd,"AvgTotRdLat_ms","AvgTotWrLat_ms",AvgWr,SumBusResets,SumCmds,SumCmdsAbort,SumRd,SumWr,"AvgActWr_KB","AvgAct_KB","AvgCmpd_KB","AvgCmpnRate_KBps","AvgConsum_KB","AvgDecmpnRate_KBps","AvgGrtd_KB","AvgOvrhdMax_KB","AvgOvrhd_KB","AvgShrd_KB","AvgSwpIRate_KBps","AvgSwpIn_KB","AvgSwpORate_KBps","AvgSwpOut_KB","AvgSwpTarg_KB","AvgSwpd_KB","AvgVmctlTarg_KB","AvgVmctl_KB","AvgZero_KB","MaxAct_KB","MaxConsum_KB","MaxGrtd_KB","MaxOvrhd_KB","MaxShrd_KB","MaxSwpIn_KB","MaxSwpOut_KB","MaxSwpTarg_KB","MaxSwpd_KB","MaxVmctlTarg_KB","MaxVmctl_KB","MaxZero_KB","MinAct_KB","MinConsum_KB","MinGrtd_KB","MinOvrhd_KB","MinShrd_KB","MinSwpIn_KB","MinSwpOut_KB","MinSwpTarg_KB","MinSwpd_KB","MinVmctlTarg_KB","MinVmctl_KB","MinZero_KB","ZipSaved_KB","Zipped_KB","AvgEntitle_KB","AvgLlSwapUsd_KB","AvgLlSwpIRate_KBps","AvgLlSwpORate_KBps","AvgOvrhdTouch_KB","AvgRvcd_KBps","AvgXmit_KBps","AvgBRx_KBps","AvgBTx_KBps",SumBroadcastRx,SumBroadcastTx,SumDropRx,SumDropTx,SumMulticastRx,SumMulticastTx,SumPktsRx,SumPktsTx,"SumEnergy_j","ActAvg15m_pct","ActAvg1m_pct","ActAvg5m_pct","ActPk15m_pct","ActPk1m_pct","ActPk5m_pct","MaxLtd15_pct","MaxLtd1_pct","MaxLtd5_pct","RunAvg15m_pct","RunAvg1m_pct","RunAvg5m_pct","RunPk15m_pct","RunPk1m_pct","RunPk5m_pct",SmplCnt,"SmplPrd_ms",SumHeartbeat,"Uptime_sec","OsUptime_sec",RdLoadMetric,RdOIO,WrLoadMetric,WrOIO
"17514.000000","62.615000","17514.000000","62.615000","17514.000000","62.615000",,,,,,,,,,,,,,"308.000000","10700.500000","10145.000000","25.000000","10700.500000","10700.500000",,,,,,,,,,,"6335832.000000","8292448.000000","478884.000000","0.000000","70822340.000000","0.000000","92036712.000000",,"3778240.000000","25238188.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10874400.000000","19644668.000000","8292448.000000","70822340.000000","92036712.000000","3778240.000000","25238188.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19644668.000000","8292448.000000","70822340.000000","92036712.000000","3778240.000000","25238188.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19644668.000000",,,,,,,,"450.000000","10497.000000",,,,,,,,,,,"3909.000000","734.000000","718.000000","770.000000","1135.000000","1108.000000","1243.000000","0.000000","0.000000","0.000000","567.000000","556.000000","573.000000","725.000000","705.000000","777.000000","160.000000","6000.000000",,"8963694.000000",,,,,
"14837.000000","58.445000","14837.000000","58.445000","14837.000000","58.445000",,,,,,,,,,,,,,"238.000000","14732.500000","14303.000000","41.000000","14732.500000","14732.500000",,,,,,,,,,,"6148216.000000","8105116.000000","478884.000000","0.000000","70867608.000000","0.000000","92037840.000000",,"3778240.000000","25232836.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10874400.000000","19640820.000000","8105116.000000","70867608.000000","92037840.000000","3778240.000000","25232836.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19640820.000000","8105116.000000","70867608.000000","92037840.000000","3778240.000000","25232836.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19640820.000000",,,,,,,,"368.000000","14556.000000",,,,,,,,,,,"4171.000000","734.000000","762.000000","759.000000","1135.000000","1108.000000","1216.000000","0.000000","0.000000","0.000000","566.000000","572.000000","569.000000","725.000000","705.000000","777.000000","160.000000","6000.000000",,"8963714.000000",,,,,
"14620.000000","58.110000","14620.000000","58.110000","14620.000000","58.110000",,,,,,,,,,,,,,"119.000000","9540.500000","9142.000000","31.000000","9540.500000","9540.500000",,,,,,,,,,,"6454456.000000","8250784.000000","478884.000000","0.000000","70884844.000000","0.000000","92036704.000000",,"3778240.000000","25222252.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10874400.000000","19619604.000000","8250784.000000","70884844.000000","92036704.000000","3778240.000000","25222252.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19619604.000000","8250784.000000","70884844.000000","92036704.000000","3778240.000000","25222252.000000","1429420.000000","1630920.000000",,,,"10874400.000000","19619604.000000",,,,,,,,"293.000000","9526.000000",,,,,,,,,,,"3909.000000","729.000000","731.000000","705.000000","1135.000000","1108.000000","1135.000000","0.000000","0.000000","0.000000","562.000000","556.000000","546.000000","725.000000","705.000000","716.000000","160.000000","6000.000000",,"8963734.000000",,,,,
"13115.000000","55.760000","13115.000000","55.760000","13115.000000","55.760000",,,,,,,,,,,,,,"55.000000","9905.000000","9411.000000","30.000000","9905.000000","9905.000000",,,,,,,,,,,"6397208.000000","8102568.000000","478884.000000","0.000000","70901164.000000","0.000000","92031908.000000",,"3778240.000000","25155008.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19627128.000000","8102568.000000","70901164.000000","92031908.000000","3778240.000000","25155008.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19627128.000000","8102568.000000","70901164.000000","92031908.000000","3778240.000000","25155008.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19627128.000000",,,,,,,,"556.000000","9788.000000",,,,,,,,,,,"3892.000000","726.000000","635.000000","665.000000","1135.000000","952.000000","952.000000","0.000000","0.000000","0.000000","560.000000","505.000000","526.000000","725.000000","617.000000","668.000000","160.000000","6000.000000",,"8963754.000000",,,,,
"13643.000000","56.595000","13643.000000","56.595000","13643.000000","56.595000",,,,,,,,,,,,,,"117.000000","9112.000000","8777.000000","49.000000","9112.000000","9112.000000",,,,,,,,,,,"5893892.000000","7473424.000000","478884.000000","0.000000","70908124.000000","0.000000","92031908.000000",,"3778240.000000","25155616.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19622664.000000","7473424.000000","70908124.000000","92031908.000000","3778240.000000","25155616.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19622664.000000","7473424.000000","70908124.000000","92031908.000000","3778240.000000","25155616.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19622664.000000",,,,,,,,"260.000000","9068.000000",,,,,,,,,,,"3843.000000","722.000000","575.000000","629.000000","1135.000000","653.000000","872.000000","0.000000","0.000000","0.000000","556.000000","474.000000","512.000000","725.000000","537.000000","644.000000","160.000000","6000.000000",,"8963774.000000",,,,,
"13715.000000","56.715000","13715.000000","56.715000","13715.000000","56.715000",,,,,,,,,,,,,,"46.000000","7845.000000","7588.000000","177.000000","7845.000000","7845.000000",,,,,,,,,,,"5873064.000000","7410656.000000","478884.000000","0.000000","70935908.000000","0.000000","92032052.000000",,"3778240.000000","25130180.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19593132.000000","7410656.000000","70935908.000000","92032052.000000","3778240.000000","25130180.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19593132.000000","7410656.000000","70935908.000000","92032052.000000","3778240.000000","25130180.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19593132.000000",,,,,,,,"176.000000","7879.000000",,,,,,,,,,,"3947.000000","722.000000","579.000000","614.000000","1135.000000","692.000000","825.000000","0.000000","0.000000","0.000000","556.000000","474.000000","502.000000","725.000000","520.000000","617.000000","160.000000","6000.000000",,"8963794.000000",,,,,
"14262.000000","57.585000","14262.000000","57.585000","14262.000000","57.585000",,,,,,,,,,,,,,"13654.000000","37151.000000","23496.000000","20.000000","37151.000000","37151.000000",,,,,,,,,,,"6319860.000000","7955020.000000","478884.000000","0.000000","70950068.000000","0.000000","92032056.000000",,"3778240.000000","25117712.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19591664.000000","7955020.000000","70950068.000000","92032056.000000","3778240.000000","25117712.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19591664.000000","7955020.000000","70950068.000000","92032056.000000","3778240.000000","25117712.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19591664.000000",,,,,,,,"13939.000000",,,,,,,,,,,,"3991.000000","725.000000","598.000000","616.000000","1135.000000","780.000000","825.000000","0.000000","0.000000","0.000000","557.000000","484.000000","501.000000","725.000000","587.000000","617.000000","160.000000","6000.000000",,"8963814.000000",,,,,
"13501.000000","56.390000","13501.000000","56.390000","13501.000000","56.390000",,,,,,,,,,,,,,"1486.000000","20323.000000","17417.000000","13.000000","20323.000000","20323.000000",,,,,,,,,,,"6277896.000000","8185684.000000","478884.000000","0.000000","70940056.000000","0.000000","92032036.000000",,"3778240.000000","25166424.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19597392.000000","8185684.000000","70940056.000000","92032036.000000","3778240.000000","25166424.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19597392.000000","8185684.000000","70940056.000000","92032036.000000","3778240.000000","25166424.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19597392.000000",,,,,,,,"1897.000000","19846.000000",,,,,,,,,,,"3840.000000","726.000000","616.000000","617.000000","1135.000000","780.000000","825.000000","0.000000","0.000000","0.000000","558.000000","492.000000","499.000000","725.000000","587.000000","617.000000","160.000000","6000.000000",,"8963834.000000",,,,,
"15948.000000","60.215000","15948.000000","60.215000","15948.000000","60.215000",,,,,,,,,,,,,,"921.000000","17901.500000","14732.000000","49.000000","17901.500000","17901.500000",,,,,,,,,,,"6340812.000000","8584140.000000","478884.000000","0.000000","70929596.000000","0.000000","92032036.000000",,"3778240.000000","25139064.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19604040.000000","8584140.000000","70929596.000000","92032036.000000","3778240.000000","25139064.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19604040.000000","8584140.000000","70929596.000000","92032036.000000","3778240.000000","25139064.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19604040.000000",,,,,,,,"3897.000000","16251.000000",,,,,,,,,,,"3906.000000","732.000000","667.000000","633.000000","1135.000000","879.000000","830.000000","0.000000","0.000000","0.000000","561.000000","519.000000","506.000000","725.000000","639.000000","618.000000","160.000000","6000.000000",,"8963854.000000",,,,,
"14827.000000","58.455000","14827.000000","58.455000","14827.000000","58.455000",,,,,,,,,,,,,,"123.000000","40355.000000","29535.000000","60.000000","40355.000000","40355.000000",,,,,,,,,,,"6725944.000000","9147400.000000","478884.000000","0.000000","70927596.000000","0.000000","92031936.000000",,"3778240.000000","25141984.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19609512.000000","9147400.000000","70927596.000000","92031936.000000","3778240.000000","25141984.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609512.000000","9147400.000000","70927596.000000","92031936.000000","3778240.000000","25141984.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609512.000000",,,,,,,,"20816.000000","30235.000000",,,,,,,,,,,"4002.000000","734.000000","676.000000","639.000000","1135.000000","879.000000","830.000000","0.000000","0.000000","0.000000","562.000000","528.000000","509.000000","725.000000","639.000000","618.000000","160.000000","6000.000000",,"8963874.000000",,,,,
"17543.000000","62.715000","17543.000000","62.715000","17543.000000","62.715000",,,,,,,,,,,,,,"66.000000","44525.000000","39332.000000","44.000000","44525.000000","44525.000000",,,,,,,,,,,"7103436.000000","9336144.000000","478884.000000","0.000000","70933556.000000","0.000000","92031936.000000",,"3778240.000000","25134460.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19609700.000000","9336144.000000","70933556.000000","92031936.000000","3778240.000000","25134460.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609700.000000","9336144.000000","70933556.000000","92031936.000000","3778240.000000","25134460.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609700.000000",,,,,,,,"9775.000000","39875.000000",,,,,,,,,,,"4138.000000","741.000000","746.000000","653.000000","1135.000000","879.000000","877.000000","0.000000","0.000000","0.000000","565.000000","574.000000","518.000000","725.000000","688.000000","621.000000","160.000000","6000.000000",,"8963894.000000",,,,,
"16932.000000","61.760000","16932.000000","61.760000","16932.000000","61.760000",,,,,,,,,,,,,,"121.000000","41506.000000","34277.000000","47.000000","41506.000000","41506.000000",,,,,,,,,,,"7816464.000000","9734600.000000","478884.000000","0.000000","70937756.000000","0.000000","92031936.000000",,"3778240.000000","25113644.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19603212.000000","9734600.000000","70937756.000000","92031936.000000","3778240.000000","25113644.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19603212.000000","9734600.000000","70937756.000000","92031936.000000","3778240.000000","25113644.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19603212.000000",,,,,,,,"13748.000000","34865.000000",,,,,,,,,,,"4017.000000","744.000000","738.000000","667.000000","1135.000000","901.000000","879.000000","0.000000","0.000000","0.000000","567.000000","588.000000","529.000000","725.000000","725.000000","639.000000","160.000000","6000.000000",,"8963914.000000",,,,,
"17260.000000","62.270000","17260.000000","62.270000","17260.000000","62.270000",,,,,,,,,,,,,,"5112.000000","34096.000000","27104.000000","15.000000","34096.000000","34096.000000",,,,,,,,,,,"8445160.000000","10768600.000000","478884.000000","0.000000","70930596.000000","0.000000","92031936.000000",,"3778240.000000","25121492.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19609856.000000","10768600.000000","70930596.000000","92031936.000000","3778240.000000","25121492.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609856.000000","10768600.000000","70930596.000000","92031936.000000","3778240.000000","25121492.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19609856.000000",,,,,,,,"8814.000000","27160.000000",,,,,,,,,,,"4354.000000","742.000000","763.000000","678.000000","1135.000000","901.000000","879.000000","0.000000","0.000000","0.000000","565.000000","614.000000","537.000000","725.000000","725.000000","639.000000","160.000000","6000.000000",,"8963934.000000",,,,,
"16146.000000","60.525000","16146.000000","60.525000","16146.000000","60.525000",,,,,,,,,,,,,,"1077.000000","13145.500000","11650.000000","11.000000","13145.500000","13145.500000",,,,,,,,,,,"7795040.000000","10097512.000000","478884.000000","0.000000","70928112.000000","0.000000","92031936.000000",,"3778240.000000","25009480.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19604568.000000","10097512.000000","70928112.000000","92031936.000000","3778240.000000","25009480.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19604568.000000","10097512.000000","70928112.000000","92031936.000000","3778240.000000","25009480.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19604568.000000",,,,,,,,"1188.000000","12376.000000",,,,,,,,,,,"4030.000000","738.000000","751.000000","690.000000","1125.000000","968.000000","901.000000","0.000000","0.000000","0.000000","563.000000","606.000000","544.000000","723.000000","725.000000","666.000000","160.000000","6000.000000",,"8963954.000000",,,,,
"19704.000000","66.095000","19704.000000","66.095000","19704.000000","66.095000",,,,,,,,,,,,,,"183.000000","13959.000000","13550.000000","24.000000","13959.000000","13959.000000",,,,,,,,,,,"7585324.000000","9887512.000000","478884.000000","0.000000","70925516.000000","0.000000","92031936.000000",,"3778240.000000","25002896.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19602500.000000","9887512.000000","70925516.000000","92031936.000000","3778240.000000","25002896.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19602500.000000","9887512.000000","70925516.000000","92031936.000000","3778240.000000","25002896.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19602500.000000",,,,,,,,"338.000000","13846.000000",,,,,,,,,,,"4160.000000","735.000000","865.000000","716.000000","1135.000000","1344.000000","963.000000","0.000000","0.000000","0.000000","561.000000","640.000000","556.000000","721.000000","776.000000","696.000000","160.000000","6000.000000",,"8963974.000000",,,,,
"19188.000000","65.280000","19188.000000","65.280000","19188.000000","65.280000",,,,,,,,,,,,,,"243.000000","13792.500000","13334.000000","32.000000","13792.500000","13792.500000",,,,,,,,,,,"7446388.000000","9825624.000000","478884.000000","0.000000","70915720.000000","0.000000","92032060.000000",,"3778240.000000","25011560.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19607008.000000","9825624.000000","70915720.000000","92032060.000000","3778240.000000","25011560.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19607008.000000","9825624.000000","70915720.000000","92032060.000000","3778240.000000","25011560.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19607008.000000",,,,,,,,"404.000000","13604.000000",,,,,,,,,,,"4178.000000","734.000000","959.000000","726.000000","1108.000000","1344.000000","968.000000","0.000000","0.000000","0.000000","560.000000","663.000000","559.000000","717.000000","776.000000","717.000000","160.000000","6000.000000",,"8963994.000000",,,,,
"18836.000000","64.725000","18836.000000","64.725000","18836.000000","64.725000",,,,,,,,,,,,,,"94.000000","6398.000000","6303.000000","17.000000","6398.000000","6398.000000",,,,,,,,,,,"7656100.000000","9993400.000000","478884.000000","0.000000","70902764.000000","0.000000","92032060.000000",,"3778240.000000","24972208.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19616456.000000","9993400.000000","70902764.000000","92032060.000000","3778240.000000","24972208.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19616456.000000","9993400.000000","70902764.000000","92032060.000000","3778240.000000","24972208.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19616456.000000",,,,,,,,"199.000000",,,,,,,,,,,,"4105.000000","740.000000","996.000000","737.000000","1108.000000","1344.000000","968.000000","0.000000","0.000000","0.000000","563.000000","687.000000","567.000000","721.000000","776.000000","725.000000","160.000000","6000.000000",,"8964014.000000",,,,,
"22218.000000","70.015000","22218.000000","70.015000","22218.000000","70.015000",,,,,,,,,,,,,,"144.000000","7090.500000","6813.000000","14.000000","7090.500000","7090.500000",,,,,,,,,,,"7781932.000000","10077288.000000","478884.000000","0.000000","70893544.000000","0.000000","92032060.000000",,"3778240.000000","25030524.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19622728.000000","10077288.000000","70893544.000000","92032060.000000","3778240.000000","25030524.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19622728.000000","10077288.000000","70893544.000000","92032060.000000","3778240.000000","25030524.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19622728.000000",,,,,,,,"240.000000","6983.000000",,,,,,,,,,,"4464.000000","751.000000","1011.000000","772.000000","1135.000000","1301.000000","1115.000000","0.000000","0.000000","0.000000","569.000000","725.000000","589.000000","725.000000","867.000000","764.000000","160.000000","6000.000000",,"8964034.000000",,,,,
"20862.000000","67.895000","20862.000000","67.895000","20862.000000","67.895000",,,,,,,,,,,,,,"141.000000","10370.500000","9803.000000","21.000000","10370.500000","10370.500000",,,,,,,,,,,"7838008.000000","9958748.000000","478884.000000","0.000000","70895844.000000","0.000000","92032060.000000",,"3778240.000000","25025008.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19613252.000000","9958748.000000","70895844.000000","92032060.000000","3778240.000000","25025008.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19613252.000000","9958748.000000","70895844.000000","92032060.000000","3778240.000000","25025008.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19613252.000000",,,,,,,,"636.000000","10159.000000",,,,,,,,,,,"4256.000000","758.000000","1024.000000","804.000000","1135.000000","1301.000000","1115.000000","0.000000","0.000000","0.000000","572.000000","742.000000","606.000000","733.000000","867.000000","776.000000","160.000000","6000.000000",,"8964054.000000",,,,,
"21777.000000","69.325000","21777.000000","69.325000","21777.000000","69.325000",,,,,,,,,,,,,,"43.000000","9099.500000","8565.000000","13.000000","9099.500000","9099.500000",,,,,,,,,,,"8089668.000000","10231372.000000","478884.000000","0.000000","70891416.000000","0.000000","92032060.000000",,"3778240.000000","25096832.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19619548.000000","10231372.000000","70891416.000000","92032060.000000","3778240.000000","25096832.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19619548.000000","10231372.000000","70891416.000000","92032060.000000","3778240.000000","25096832.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19619548.000000",,,,,,,,"212.000000","9378.000000",,,,,,,,,,,"4405.000000","768.000000","1121.000000","846.000000","1203.000000","1473.000000","1216.000000","0.000000","0.000000","0.000000","576.000000","772.000000","626.000000","754.000000","873.000000","790.000000","160.000000","6000.000000",,"8964074.000000",,,,,
"19644.000000","65.985000","19644.000000","65.985000","19644.000000","65.985000",,,,,,,,,,,,,,"52.000000","8491.000000","7533.000000","16.000000","8491.000000","8491.000000",,,,,,,,,,,"8120428.000000","10419992.000000","478884.000000","0.000000","70892932.000000","0.000000","92031940.000000",,"3778240.000000","25209924.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19612104.000000","10419992.000000","70892932.000000","92031940.000000","3778240.000000","25209924.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19612104.000000","10419992.000000","70892932.000000","92031940.000000","3778240.000000","25209924.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19612104.000000",,,,,,,,"265.000000","9131.000000",,,,,,,,,,,"4217.000000","781.000000","1184.000000","893.000000","1216.000000","1569.000000","1301.000000","0.000000","0.000000","0.000000","581.000000","750.000000","645.000000","764.000000","873.000000","790.000000","160.000000","6000.000000",,"8964094.000000",,,,,
"20739.000000","67.695000","20739.000000","67.695000","20739.000000","67.695000",,,,,,,,,,,,,,"115.000000","10309.500000","9713.000000","18.000000","10309.500000","10309.500000",,,,,,,,,,,"7952664.000000","10126400.000000","478884.000000","0.000000","70886184.000000","0.000000","92031948.000000",,"3778240.000000","25213944.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19612076.000000","10126400.000000","70886184.000000","92031948.000000","3778240.000000","25213944.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19612076.000000","10126400.000000","70886184.000000","92031948.000000","3778240.000000","25213944.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19612076.000000",,,,,,,,"229.000000","10561.000000",,,,,,,,,,,"4169.000000","794.000000","1285.000000","941.000000","1243.000000","1728.000000","1344.000000","0.000000","0.000000","0.000000","585.000000","757.000000","661.000000","776.000000","873.000000","806.000000","160.000000","6000.000000",,"8964114.000000",,,,,
"20059.000000","66.630000","20059.000000","66.630000","20059.000000","66.630000",,,,,,,,,,,,,,"261.000000","5702.000000","5267.000000","54.000000","5702.000000","5702.000000",,,,,,,,,,,"8021972.000000","10279592.000000","478884.000000","0.000000","70883292.000000","0.000000","92031948.000000",,"3778240.000000","25194920.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19611308.000000","10279592.000000","70883292.000000","92031948.000000","3778240.000000","25194920.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19611308.000000","10279592.000000","70883292.000000","92031948.000000","3778240.000000","25194920.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19611308.000000",,,,,,,,"347.000000","5528.000000",,,,,,,,,,,"4395.000000","799.000000","1183.000000","960.000000","1243.000000","1728.000000","1344.000000","0.000000","0.000000","0.000000","588.000000","739.000000","676.000000","777.000000","864.000000","816.000000","160.000000","6000.000000",,"8964134.000000",,,,,
"18410.000000","64.040000","18410.000000","64.040000","18410.000000","64.040000",,,,,,,,,,,,,,"90.000000","4670.000000","4434.000000","13.000000","4670.000000","4670.000000",,,,,,,,,,,"8063916.000000","10237648.000000","478884.000000","0.000000","70866136.000000","0.000000","92031948.000000",,"3778240.000000","25120348.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19616020.000000","10237648.000000","70866136.000000","92031948.000000","3778240.000000","25120348.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19616020.000000","10237648.000000","70866136.000000","92031948.000000","3778240.000000","25120348.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19616020.000000",,,,,,,,"167.000000","4648.000000",,,,,,,,,,,"4008.000000","804.000000","1046.000000","965.000000","1243.000000","1728.000000","1344.000000","0.000000","0.000000","0.000000","590.000000","710.000000","682.000000","777.000000","864.000000","816.000000","160.000000","6000.000000",,"8964154.000000",,,,,
"21531.000000","68.925000","21531.000000","68.925000","21531.000000","68.925000",,,,,,,,,,,,,,"90.000000","10544.000000","10264.000000","58.000000","10544.000000","10544.000000",,,,,,,,,,,"7980168.000000","9797384.000000","478880.000000","0.000000","70859644.000000","0.000000","92032092.000000",,"3778240.000000","25129472.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19621928.000000","9797384.000000","70859644.000000","92032092.000000","3778240.000000","25129472.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19621928.000000","9797384.000000","70859644.000000","92032092.000000","3778240.000000","25129472.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19621928.000000",,,,,,,,"221.000000","10512.000000",,,,,,,,,,,"4563.000000","818.000000","940.000000","994.000000","1243.000000","1149.000000","1344.000000","0.000000","0.000000","0.000000","600.000000","727.000000","701.000000","780.000000","897.000000","829.000000","160.000000","6000.000000",,"8964174.000000",,,,,
"20467.000000","67.250000","20467.000000","67.250000","20467.000000","67.250000",,,,,,,,,,,,,,"80.000000","8175.000000","7963.000000","21.000000","8175.000000","8175.000000",,,,,,,,,,,"8154780.000000","10048588.000000","478876.000000","0.000000","70844920.000000","0.000000","92032096.000000",,"3778240.000000","25209396.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19629576.000000","10048588.000000","70844920.000000","92032096.000000","3778240.000000","25209396.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19629576.000000","10048588.000000","70844920.000000","92032096.000000","3778240.000000","25209396.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19629576.000000",,,,,,,,"169.000000","8137.000000",,,,,,,,,,,"4307.000000","830.000000","1011.000000","1013.000000","1243.000000","1183.000000","1344.000000","0.000000","0.000000","0.000000","606.000000","736.000000","708.000000","790.000000","897.000000","840.000000","160.000000","6000.000000",,"8964194.000000",,,,,
"19949.000000","66.435000","19949.000000","66.435000","19949.000000","66.435000",,,,,,,,,,,,,,"62.000000","8879.000000","8616.000000","50.000000","8879.000000","8879.000000",,,,,,,,,,,"8354584.000000","10069564.000000","478872.000000","0.000000","70833168.000000","0.000000","92032100.000000",,"3778240.000000","25096136.000000","0.000000","1429420.000000","0.000000","1630920.000000",,,,"10879168.000000","19637700.000000","10069564.000000","70833168.000000","92032100.000000","3778240.000000","25096136.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19637700.000000","10069564.000000","70833168.000000","92032100.000000","3778240.000000","25096136.000000","1429420.000000","1630920.000000",,,,"10879168.000000","19637700.000000",,,,,,,,"173.000000","8906.000000",,,,,,,,,,,"4254.000000","840.000000","1127.000000","1048.000000","1255.000000","1720.000000","1473.000000","0.000000","0.000000","0.000000","610.000000","752.000000","717.000000","806.000000","901.000000","864.000000","160.000000","6000.000000",,"8964214.000000",,,,,
